name,oldest,refs,ts_count,youngest
Tafersikt-Jbel,Sandbian,"2, 12, 47, 48, 126",2.0,Hirnantian
Tiberguent-Jbel,Sandbian,"2, 12, 47, 48, 126",2.0,Hirnantian
Agueira,Sandbian,"2, 12, 47, 240",1.0,Katian
Ansobell,Sandbian,"2, 12, 47, 240",1.0,Katian
Sasino Shale,Darriwilian,"2, 12, 38, 47",2.0,Katian
Afton Greywackes,Sandbian,"2, 12, 47, 240",1.0,Katian
Pélites a Fragments,Sandbian,"2, 12, 47, 240",1.0,Katian
Joes Canyon,Sandbian,"2, 12, 47, 176",1.0,Katian
Ardmillan,Sandbian,"2, 12, 47, 124",1.0,Katian
Lander Sandstone,Sandbian,"2, 12, 46, 47, 116",1.0,Katian
Crug Limestone,Katian,"2, 12, 47, 48",0.0,Katian
Saint Germain sur Ille,Sandbian,"2, 12, 47, 282",1.0,Katian
St. Martin,Darriwilian,"2, 12, 75",2.0,Katian
5b,Darriwilian,"2, 3, 12",2.0,Katian
Cobbly Limestone,Darriwilian,"2, 12, 83",2.0,Katian
Whistle Creek Limestone,Darriwilian,"2, 12, 47, 48, 83",2.0,Katian
Lurich,Darriwilian,"2, 12, 47, 48, 389",2.0,Katian
Upper Chasmops Limestone,Darriwilian,"2, 11, 12, 47, 48",2.0,Katian
Etasje 4bβ,Darriwilian,"2, 12, 28, 47, 48",2.0,Katian
Etasje 4bδ1-2,Darriwilian,"2, 12, 28, 47, 48",2.0,Katian
Caradocian,Darriwilian,"2, 12, 47, 48, 126, 335",2.0,Katian
Melaz Shuqran,Darriwilian,"2, 12, 47, 48, 319",2.0,Katian
M'Clintock,Darriwilian,"2, 12, 47, 48, 270",2.0,Katian
Baiyanhuashan Lower,Darriwilian,"2, 12, 47, 48, 371",2.0,Katian
Melez Chograne,Darriwilian,"2, 12, 47, 48, 319",2.0,Katian
Huangnigang,Darriwilian,"2, 12, 47, 48, 371",2.0,Katian
Shuinychang,Darriwilian,"2, 12, 47, 48, 371",2.0,Katian
4c,Darriwilian,"2, 3, 12",1.0,Sandbian
Cliffield,Darriwilian,"2, 12, 123",1.0,Sandbian
Precipitous Bluff,Darriwilian,"2, 12, 233",1.0,Sandbian
Mystic,Darriwilian,"2, 12, 365",1.0,Sandbian
5a,Darriwilian,"2, 3, 12",1.0,Sandbian
San Marcos,Darriwilian,"2, 12, 330",1.0,Sandbian
Aylmer,Darriwilian,"2, 12, 75",1.0,Sandbian
Postolonnec Upper,Darriwilian,"2, 12, 282, 363",1.0,Sandbian
Sandaogou,Floian,"2, 3, 12, 72, 84, 250",2.0,Darriwilian
4b,Darriwilian,"2, 12, 84",0.0,Darriwilian
4a,Darriwilian,"2, 12, 84",0.0,Darriwilian
BIII_alpha,Tremadocian,"2, 3, 12, 84, 236",3.0,Darriwilian
Langevoja,Floian,"2, 3, 12, 16, 84",2.0,Darriwilian
Karakol'-Mikhailovsk,Tremadocian,"2, 3, 12, 84, 236",3.0,Darriwilian
Yunoyag,Floian,"2, 3, 12, 159, 236, 346",2.0,Darriwilian
Acontiodus linxiensis,Floian,"2, 3, 12, 72, 159",2.0,Darriwilian
Lower Oretanian,Floian,"2, 3, 12, 84, 321",2.0,Darriwilian
BIII_beta,Floian,"2, 3, 12, 159, 236",2.0,Darriwilian
BIII_gamma,Floian,"2, 3, 12, 159, 236",2.0,Darriwilian
Providence Island,Darriwilian,"2, 12, 51",0.0,Darriwilian
Meitan,Floian,"2, 3, 12, 54, 84, 367",2.0,Darriwilian
Expansograptus hirundo,Floian,"2, 3, 12, 84, 329",2.0,Darriwilian
Lanna Limestone,Floian,"2, 3, 11, 12, 33, 84",2.0,Darriwilian
Kanosh,Floian,"2, 3, 12, 84",2.0,Darriwilian
Fennian,Floian,"2, 3, 12, 84",2.0,Darriwilian
Volkhov,Floian,"2, 3, 9, 12, 84",2.0,Darriwilian
Glyptoconus quadraplicatus,Floian,"2, 3, 12, 84, 346",2.0,Darriwilian
Oncograptus / Isograptus,Floian,"2, 3, 12, 84, 346",2.0,Darriwilian
Undulograptus sinodentatus - Cardiograptus,Floian,"2, 3, 12, 84, 329, 400",2.0,Darriwilian
Scolopodus opimus,Floian,"2, 3, 12, 72, 84",2.0,Darriwilian
Scolopodus quadraplicatus,Floian,"2, 3, 12, 84, 107",2.0,Darriwilian
Upper Arenigian,Floian,"2, 3, 12, 84, 318, 321",2.0,Darriwilian
Kerloc'h,Floian,"2, 3, 12, 84, 238",2.0,Darriwilian
Kimaian,Floian,"2, 3, 12, 84, 107",2.0,Darriwilian
Herram,Floian,"2, 3, 12, 29, 84",2.0,Darriwilian
Hukodden,Floian,"2, 3, 12, 28, 84",2.0,Darriwilian
Lysaker,Floian,"2, 3, 12, 28, 84",2.0,Darriwilian
Antelope Valley Limestone Sponge,Floian,"2, 3, 12, 84, 160",2.0,Darriwilian
Brzeziny Lower,Floian,"2, 3, 12, 84, 240",2.0,Darriwilian
Mynydd-y-Gdder Rhyolitic,Floian,"2, 3, 12, 84, 240",2.0,Darriwilian
Prioryland,Floian,"2, 3, 12, 84, 240",2.0,Darriwilian
Tetragraptus,Floian,"2, 3, 12, 84, 240",2.0,Darriwilian
Brownsford,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Buttermere,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Lady Port,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Murton,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Olchfa Shales,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Road Uchaf,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Ryans Farm,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Shelve Church,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Srah,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Tawnyinagh,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Tudwal Sandstone,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Antelope Valley Limestone Asaphid,Floian,"2, 3, 12, 84, 160",2.0,Darriwilian
Antelope Valley Limestone Basal,Floian,"2, 3, 12, 84, 160",2.0,Darriwilian
Heramb,Floian,"2, 3, 12, 29, 84",2.0,Darriwilian
Megistaspis Limestone,Floian,"2, 3, 12, 29, 84",2.0,Darriwilian
Etasje 3cα,Floian,"2, 3, 12, 28, 84",2.0,Darriwilian
Berw Uchaf Grits,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Carmel,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Garth Ferry Grits,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Llanengan,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Porth Cynfor Conglomerat,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Porth Meudwy,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Slieau Managh Slates,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Torllwyn,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Treiorwerth,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Abercrombie,Floian,"2, 3, 12, 84, 219",2.0,Darriwilian
El Paso,Floian,"2, 3, 12, 39, 84",2.0,Darriwilian
Zanjon,Floian,"2, 3, 12, 84, 272",2.0,Darriwilian
Laja Morada,Floian,"2, 3, 12, 84, 272",2.0,Darriwilian
Lagunillas,Floian,"2, 3, 12, 84, 272",2.0,Darriwilian
Labrado,Floian,"2, 3, 12, 84, 272",2.0,Darriwilian
Pteracontiodus cryptodens,Floian,"2, 3, 12, 84, 159",2.0,Darriwilian
Aguathuna,Floian,"2, 3, 12, 84, 159",2.0,Darriwilian
Zotzeshan,Floian,"2, 3, 12, 159, 250",2.0,Darriwilian
Acoite Upper,Floian,"2, 3, 12, 159, 237",2.0,Darriwilian
Qiaojia Lower,Floian,"2, 3, 12, 52, 159",2.0,Darriwilian
Profilbekken,Floian,"2, 3, 12, 159, 326",2.0,Darriwilian
Toila,Floian,"2, 3, 9, 12, 159",2.0,Darriwilian
Skiddaw Slate,Floian,"2, 3, 12, 159, 240",2.0,Darriwilian
Karmberg,Floian,"2, 3, 12, 159, 203",2.0,Darriwilian
Pontyfenni,Floian,"2, 3, 12, 124, 159",2.0,Darriwilian
Meitan Middle,Floian,"2, 3, 12, 54, 159",2.0,Darriwilian
Dikari,Floian,"2, 3, 12, 31, 159",2.0,Darriwilian
Kalvi,Floian,"2, 3, 8, 12, 31, 159",2.0,Darriwilian
Künnapohja,Floian,"2, 3, 8, 12, 31, 159",2.0,Darriwilian
Lahepera,Floian,"2, 3, 8, 12, 159",2.0,Darriwilian
Telinomme,Floian,"2, 3, 8, 12, 31, 159",2.0,Darriwilian
Kriukai,Floian,"2, 3, 12, 159, 334",2.0,Darriwilian
Frizy,Floian,"2, 3, 12, 31, 159",2.0,Darriwilian
Zheltyaki,Floian,"2, 3, 12, 31, 159",2.0,Darriwilian
Baltoniodus norrlandicus,Floian,"2, 3, 9, 12, 84",2.0,Darriwilian
Histiodella sinuosa,Floian,"2, 3, 12, 84",2.0,Darriwilian
Houping,Floian,"2, 3, 12, 84, 250, 367",2.0,Darriwilian
Keily,Floian,"2, 3, 12, 84, 190",2.0,Darriwilian
Kriukal,Floian,"2, 3, 12, 21, 84",2.0,Darriwilian
Joins,Floian,"2, 3, 12, 84, 113",2.0,Darriwilian
Aguathuna Upper,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
Knox,Floian,"2, 3, 12, 50, 84",2.0,Darriwilian
Pada,Floian,"2, 3, 8, 12, 31, 84",2.0,Darriwilian
Klabava,Floian,"2, 3, 12, 105, 244, 271",2.0,Darriwilian
Arenigian,Floian,"2, 3, 12, 244, 271",2.0,Darriwilian
Arenig,Floian,"2, 3, 12, 244",2.0,Darriwilian
Heituao,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Shuanghe,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Tonggao,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Lebed,Floian,"2, 3, 12, 244, 281",2.0,Darriwilian
Khitin,Floian,"2, 3, 12, 244, 346",2.0,Darriwilian
Wig Bach,Floian,"2, 3, 12, 124, 244",2.0,Darriwilian
Tuloi,Floian,"2, 3, 12, 244, 400",2.0,Darriwilian
Allt Lwyd,Floian,"2, 3, 12, 124, 244",2.0,Darriwilian
Mytton Flags,Floian,"2, 3, 12, 124, 244",2.0,Darriwilian
Valhallfonna,Floian,"2, 3, 12, 244, 326",2.0,Darriwilian
Adygkhan,Floian,"2, 3, 12, 244, 400",2.0,Darriwilian
Armorican Quartzite,Floian,"2, 3, 12, 244, 282",2.0,Darriwilian
Aguada de la Perdiz,Tremadocian,"2, 3, 12, 244, 256",3.0,Darriwilian
Chase Brook,Tremadocian,"2, 3, 12, 175, 244",3.0,Darriwilian
Barrancos,Tremadocian,"2, 3, 12, 244, 279",3.0,Darriwilian
Komárov,Floian,"2, 3, 12, 244, 254",2.0,Darriwilian
Iya,Tremadocian,"2, 3, 12, 244, 399",3.0,Darriwilian
Balyktakh Upper,Tremadocian,"2, 3, 12, 27, 244",3.0,Darriwilian
Kotchakan Lower,Floian,"2, 3, 12, 27, 244",2.0,Darriwilian
Tudwell Sandstone,Floian,"2, 3, 12, 124, 244",2.0,Darriwilian
Llandeyran,Floian,"2, 3, 12, 244, 282",2.0,Darriwilian
Phyllograptus shale,Floian,"2, 3, 11, 12, 244",2.0,Darriwilian
Lower Didymograptus Shale ,Floian,"2, 3, 12, 29, 244",2.0,Darriwilian
Etasje 3b,Floian,"2, 3, 12, 29, 244",2.0,Darriwilian
Dawan,Floian,"2, 3, 12, 21, 72, 84, 367",2.0,Darriwilian
Zitai,Floian,"2, 3, 12, 72, 84, 250, 367",2.0,Darriwilian
Ship Point Member B,Floian,"2, 3, 12, 42, 84",2.0,Darriwilian
Butter Mountain,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Copney Pillow Lava,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Maulin,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Galgeberg,Floian,"2, 3, 12, 28, 84",2.0,Darriwilian
Etasje 3bβ,Floian,"2, 3, 12, 28, 84",2.0,Darriwilian
Middle Ordovician,Floian,"2, 3, 12, 84",2.0,Darriwilian
Angarella,Floian,"2, 3, 12, 84, 399",2.0,Darriwilian
Tanjiagou,Floian,"2, 3, 12, 84, 250",2.0,Darriwilian
Meitan Upper,Floian,"2, 3, 12, 54, 84",2.0,Darriwilian
Azzel Shale,Floian,"2, 3, 12, 84, 238",2.0,Darriwilian
Foum Ez Zeidiya Shaly,Floian,"2, 3, 12, 84, 238",2.0,Darriwilian
Kuibyshevo,Floian,"2, 3, 12, 84, 400",2.0,Darriwilian
Karasu,Floian,"2, 3, 12, 84, 281, 329",2.0,Darriwilian
Bruggers Sandstone,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
Ontelaunee Dolomite,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
Kogashik,Floian,"2, 3, 12, 84, 345",2.0,Darriwilian
Conlanstown,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Kirkland,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Tarn Moor,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Angarella beds,Floian,"2, 3, 12, 27, 84",2.0,Darriwilian
Vikhorev,Floian,"2, 3, 12, 84, 346",2.0,Darriwilian
Muktei,Floian,"2, 3, 12, 84, 346",2.0,Darriwilian
Dryll,Floian,"2, 3, 12, 84, 124",3.0,Sandbian
Golam,Floian,"2, 3, 12, 84, 124",3.0,Sandbian
Nantannog,Floian,"2, 3, 12, 84, 124",3.0,Sandbian
Tiferouiine,Floian,"2, 3, 12, 84, 282",3.0,Sandbian
Iltyk,Tremadocian,"2, 3, 12, 27, 34, 84",3.0,Darriwilian
Lower Abereiddian,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Karasa,Floian,"2, 3, 12, 84, 400",3.0,Sandbian
Kosbazhi,Floian,"2, 3, 12, 84, 400",3.0,Sandbian
Tozodov Body,Floian,"2, 3, 12, 84, 400",3.0,Sandbian
Kopalino Limestone,Floian,"2, 3, 12, 38, 84",2.0,Darriwilian
Chunian,Floian,"2, 3, 12, 84, 335",2.0,Darriwilian
Chunsk,Floian,"2, 3, 12, 84, 335",2.0,Darriwilian
Kotchakan Middle,Floian,"2, 3, 12, 27, 84",2.0,Darriwilian
Tura,Tremadocian,"2, 3, 12, 27, 84, 399",3.0,Darriwilian
Badoranovka,Floian,"2, 3, 12, 84, 399",2.0,Darriwilian
Nalednaya,Floian,"2, 3, 12, 84, 399",2.0,Darriwilian
Bajkit,Floian,"2, 3, 12, 84, 335",2.0,Darriwilian
Kochakan,Floian,"2, 3, 12, 84, 335",2.0,Darriwilian
Sygytaj,Floian,"2, 3, 12, 84, 335",2.0,Darriwilian
Gordon Limestone Sub,Floian,"2, 3, 12, 47, 48, 84, 217, 233",4.0,Katian
Ustrybnaya,Tremadocian,"2, 3, 12, 34, 84",3.0,Darriwilian
Carlo Sandstone,Floian,"2, 3, 12, 84, 217",2.0,Darriwilian
Brithion,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Bryn Brith,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Cefn Hir,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Melau,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Trygarn,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Dongguashan,Floian,"2, 3, 12, 159, 250",2.0,Darriwilian
Xiaotan,Floian,"2, 3, 12, 159, 250",2.0,Darriwilian
Xiqiuhe,Floian,"2, 3, 12, 159, 250",2.0,Darriwilian
Dawangou,Floian,"2, 3, 12, 74, 159",2.0,Darriwilian
Assise de Huy,Floian,"2, 3, 12, 159, 240",2.0,Darriwilian
Assise de Sart-Berbard,Floian,"2, 3, 12, 159, 240",2.0,Darriwilian
Petes Summit,Floian,"2, 3, 12, 159, 160, 176",3.0,Sandbian
Brzeziny Upper,Floian,"2, 3, 12, 159, 240",2.0,Darriwilian
Bukowka Mojcza Sandstone & Limestone,Floian,"2, 3, 12, 159, 240",2.0,Darriwilian
Urville,Floian,"2, 3, 12, 159, 240",2.0,Darriwilian
Moina Sandstone,Floian,"2, 3, 12, 159, 204",2.0,Darriwilian
Gidyen Volcanic,Floian,"2, 3, 12, 159, 218",2.0,Darriwilian
Castlemaine,Floian,"2, 3, 12, 159, 219",2.0,Darriwilian
Flowery Gully Limestone,Floian,"2, 3, 12, 159, 204",2.0,Darriwilian
Le Pissot,Floian,"2, 3, 12, 84, 224",2.0,Darriwilian
Machiakou,Floian,"2, 3, 12, 84, 250",2.0,Darriwilian
Sobova,Floian,"2, 3, 12, 84, 234",2.0,Darriwilian
Guniutan,Floian,"2, 3, 12, 21, 84",2.0,Darriwilian
Asaphus Limestone,Floian,"2, 3, 11, 12, 36, 84",2.0,Darriwilian
Ballast,Floian,"2, 3, 12, 84, 202",2.0,Darriwilian
Miboshan,Floian,"2, 3, 12, 84, 372",2.0,Darriwilian
Blenkhorn's Limestone,Floian,"2, 3, 12, 84, 204",2.0,Darriwilian
Upper Red Orthoceras Limestone,Floian,"2, 3, 11, 12, 84",2.0,Darriwilian
Expansus Limestone,Floian,"2, 3, 11, 12, 84",2.0,Darriwilian
Lower Grey Orthoceras Limestone,Floian,"2, 3, 11, 12, 84",2.0,Darriwilian
Raniceps Limestone,Floian,"2, 3, 11, 12, 84",2.0,Darriwilian
Hsiangyang,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Huangai,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Qixiling,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Woboer,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Xiahuangkeng,Floian,"2, 3, 12, 244, 250",2.0,Darriwilian
Duo Lake,Floian,"2, 3, 12, 114, 244",2.0,Darriwilian
Tollev,Floian,"2, 3, 12, 244, 346",3.0,Sandbian
Snow Canyon,Floian,"2, 3, 12, 176, 244",2.0,Darriwilian
Tyrone Igneous Complex,Floian,"2, 3, 12, 124, 244",2.0,Darriwilian
Kimai,Tremadocian,"2, 3, 12, 244, 346",3.0,Darriwilian
Stretinka,Floian,"2, 3, 12, 244, 400",3.0,Sandbian
Syrin,Tremadocian,"2, 3, 12, 244, 399",3.0,Darriwilian
Saint-Daniel,Tremadocian,"2, 3, 12, 175, 244",4.0,Sandbian
Shin Brook,Tremadocian,"2, 3, 12, 175, 244",3.0,Darriwilian
El Arich el Megta,Floian,"2, 3, 12, 244, 282",3.0,Sandbian
Bolgozha,Tremadocian,"2, 3, 12, 133, 244",3.0,Darriwilian
Karatal,Floian,"2, 3, 12, 133, 244, 258",2.0,Darriwilian
Valongo,Tremadocian,"2, 3, 12, 134, 244",3.0,Darriwilian
Tagoat,Floian,"2, 3, 12, 124, 244",2.0,Darriwilian
Potchet,Tremadocian,"2, 3, 12, 244, 399",3.0,Darriwilian
Kyzyltash,Floian,"2, 3, 12, 244, 400",2.0,Darriwilian
Kushaky,Floian,"2, 3, 12, 244, 258",2.0,Darriwilian
Totchinoye Upper,Tremadocian,"2, 3, 12, 27, 244",3.0,Darriwilian
Ust'Kuranakh,Tremadocian,"2, 3, 12, 244, 399",3.0,Darriwilian
Noaillan,Floian,"2, 3, 12, 244, 282",3.0,Sandbian
BC1,Floian,"2, 3, 9, 12, 244",2.0,Darriwilian
Lickey Quartzite,Floian,"2, 3, 12, 124, 244",3.0,Sandbian
Chayu,Floian,"2, 3, 12, 84, 250",2.0,Darriwilian
Laozhai,Floian,"2, 3, 12, 84, 250",2.0,Darriwilian
Xianlinpu,Floian,"2, 3, 12, 84, 250",2.0,Darriwilian
Adaminaby,Floian,"2, 3, 12, 84, 132, 218, 219",2.0,Darriwilian
Girilambone,Tremadocian,"2, 3, 12, 84, 132, 202, 219",3.0,Darriwilian
Lang,Floian,"2, 3, 12, 84, 219",2.0,Darriwilian
Peach Tree Chert,Floian,"2, 3, 12, 84, 202",2.0,Darriwilian
Numeralla Chert,Floian,"2, 3, 12, 84, 202",2.0,Darriwilian
Doongala Chert,Floian,"2, 3, 12, 84, 202",2.0,Darriwilian
Aulacograptus cucullus,Floian,"2, 3, 12, 84",2.0,Darriwilian
Placoparia Placoparia cambriensis,Floian,"2, 3, 12, 84, 321",2.0,Darriwilian
Stein,Floian,"2, 3, 12, 29, 84",2.0,Darriwilian
Narwhale Sound,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
Ship Point 3,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
Ship Point 4,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
St. George,Floian,"2, 3, 12, 84, 114",2.0,Darriwilian
Ballybro,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Derrylea,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Injebreck,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Llanfallteg,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Offrwm Volcanic,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Etasje 3c,Floian,"2, 3, 12, 29, 84",2.0,Darriwilian
Kings River Sandstone,Floian,"2, 3, 12, 84, 88",2.0,Darriwilian
Newton Sandstone,Floian,"2, 3, 12, 84, 88",2.0,Darriwilian
Sneeds Limestone,Floian,"2, 3, 12, 84, 88",2.0,Darriwilian
Oil Creek Lower,Floian,"2, 3, 12, 84, 88",2.0,Darriwilian
Gillberga,Floian,"2, 3, 12, 36, 84",2.0,Darriwilian
Hjorthamn Limestone,Floian,"2, 3, 12, 36, 84",2.0,Darriwilian
Lepidurus Limestone,Floian,"2, 3, 12, 36, 84",2.0,Darriwilian
Badaran,Floian,"2, 3, 12, 84, 289, 335",2.0,Darriwilian
Sokhsolokh,Floian,"2, 3, 12, 27, 84, 335, 399",2.0,Darriwilian
Asaphus Shale,Floian,"2, 3, 12, 29, 84",2.0,Darriwilian
Etasje 3cβ,Floian,"2, 3, 12, 28, 84",2.0,Darriwilian
Kasbah Leguine,Floian,"2, 3, 12, 159, 249",2.0,Darriwilian
Komstad Limestone,Floian,"2, 3, 12, 37, 159",2.0,Darriwilian
Creggan Mooar,Floian,"2, 3, 12, 124, 159",2.0,Darriwilian
Kirkstile,Floian,"2, 3, 12, 124, 159",2.0,Darriwilian
Maughold,Floian,"2, 3, 12, 124, 159",2.0,Darriwilian
Ningkuo Member 4,Floian,"2, 3, 12, 54, 84",2.0,Darriwilian
Bay Fjord,Floian,"2, 3, 12, 42, 84",2.0,Darriwilian
Crocker Bay,Floian,"2, 3, 12, 42, 84",2.0,Darriwilian
Hare Island,Floian,"2, 3, 12, 42, 84",2.0,Darriwilian
Sunblood,Floian,"2, 3, 12, 42, 84",2.0,Darriwilian
Formation A+B,Floian,"2, 3, 12, 36, 84",2.0,Darriwilian
Kanoshian,Floian,"2, 3, 12, 84, 365",2.0,Darriwilian
Pinesburg Station Dolomite,Floian,"2, 3, 12, 84, 113",2.0,Darriwilian
Blakely Sandstone,Floian,"2, 3, 12, 84, 88, 114",2.0,Darriwilian
Everton,Floian,"2, 3, 12, 84, 88",2.0,Darriwilian
Carrilion,Floian,"2, 3, 12, 84, 365",2.0,Darriwilian
Solomons Corner,Floian,"2, 3, 12, 84, 365",2.0,Darriwilian
Sillaoru,Floian,"2, 3, 8, 12, 84, 334",2.0,Darriwilian
Bulleys Lump,Floian,"2, 3, 12, 114, 244",2.0,Darriwilian
Willara,Floian,"2, 3, 12, 220, 244",2.0,Darriwilian
Daguanshan,Floian,"2, 3, 12, 52, 84, 367",2.0,Darriwilian
Jiangjiawei,Floian,"2, 3, 12, 84, 250",2.0,Darriwilian
Xianlinbu,Floian,"2, 3, 12, 53, 84, 367",2.0,Darriwilian
Voskresenka,Floian,"2, 3, 12, 84, 281, 329",2.0,Darriwilian
Skoki,Floian,"2, 3, 12, 42, 84",2.0,Darriwilian
Fournocks,Floian,"2, 3, 12, 84, 124",2.0,Darriwilian
Balgashoky,Floian,"2, 3, 12, 84, 370",2.0,Darriwilian
Ushkyzyl,Floian,"2, 3, 12, 84, 370",2.0,Darriwilian
Limbata Limestone,Floian,"2, 3, 11, 12, 36, 84",2.0,Darriwilian
Lower Red Orthoceras Limestone,Floian,"2, 3, 11, 12, 84",2.0,Darriwilian
Badger Flat Limestone,Dapingian,"2, 12, 114",2.0,Sandbian
Yangzhuang,Floian,"2, 12, 250",3.0,Sandbian
Andouillé,Dapingian,"2, 12, 224",2.0,Sandbian
Postolonnec,Dapingian,"2, 12, 224",2.0,Sandbian
Postolonnec Lower,Floian,"2, 12, 224, 282",3.0,Sandbian
Courijou,Floian,"2, 12, 363",3.0,Sandbian
Jiuxi,Floian,"2, 12, 250",3.0,Sandbian
Samysh Body,Dapingian,"2, 12, 400",3.0,Katian
Pomorze,Floian,"2, 12, 47, 48, 240",4.0,Katian
Schistes de Postolonnec,Floian,"2, 12, 240",3.0,Sandbian
Diaochuanggou,Floian,"2, 12, 47, 48, 250",4.0,Katian
Basco,Floian,"2, 12, 176",4.0,Katian
Perkins Canyon,Floian,"2, 12, 47, 176",4.0,Katian
Valmy,Floian,"2, 12, 47, 48, 176",4.0,Katian
Siliangssu,Floian,"2, 12, 250",3.0,Sandbian
Whiterockian,Dapingian,"2, 12",2.0,Sandbian
Villar del Salz,Dapingian,"2, 12, 330",2.0,Sandbian
La Venta,Dapingian,"2, 12, 330",2.0,Sandbian
Stan,Dapingian,"2, 12, 335",1.0,Darriwilian
Nizhnya,Dapingian,"2, 12, 335",1.0,Darriwilian
Seo,Floian,"2, 12, 240",3.0,Sandbian
Luarca Shales,Floian,"2, 12, 240",3.0,Sandbian
Cashions Creek,Floian,"2, 12, 203",3.0,Sandbian
Traveusot,Dapingian,"2, 12, 224",2.0,Sandbian
Selikedaban,Dapingian,"2, 12, 78",2.0,Sandbian
Schroeteri Limestone,Dapingian,"2, 11, 12",2.0,Sandbian
Brejo Fundeiro,Floian,"2, 12, 282",3.0,Sandbian
Jeongseon,Tremadocian,"1, 2, 12",3.0,Darriwilian
Clements,Tremadocian,"2, 12, 202, 219",2.0,Dapingian
Nant Ffrancon_Sub,Dapingian,"2, 12, 124",2.0,Sandbian
Pedwardine,Floian,"2, 12, 124",3.0,Sandbian
Edjeleh,Floian,"2, 12, 238",4.0,Katian
Pittman,Dapingian,"2, 12, 202",2.0,Sandbian
Anagua,Floian,"2, 12, 282",4.0,Katian
Ohanet,Floian,"2, 12, 282",4.0,Katian
Oued Ahara,Floian,"2, 12, 282",4.0,Katian
Cacemes,Floian,"2, 12, 282",3.0,Sandbian
Yeongheung,Floian,"1, 2, 12",2.0,Darriwilian
Yongtan Group,Floian,"1, 2, 12",2.0,Darriwilian
Triangle,Floian,"2, 12, 48, 218",5.0,Hirnantian
Dp1,Floian,"2, 12, 13",1.0,Dapingian
Baltoniodus triangularis,Dapingian,"2, 12",0.0,Dapingian
Isograptus victoriae,Dapingian,"2, 12, 124",0.0,Dapingian
Isograptus victoriae lunatus,Floian,"2, 12",0.0,Floian
Isograptus victoriae victoriae,Dapingian,"2, 12",0.0,Dapingian
Microzakodina flabellum / Tripodus laevus,Dapingian,"2, 12, 84",0.0,Dapingian
Juab,Dapingian,"2, 12, 84",0.0,Dapingian
Rangerian,Dapingian,"2, 12",0.0,Dapingian
Saka,Dapingian,"2, 12, 334",0.0,Dapingian
Paroistodus triangularis,Dapingian,"2, 12, 72",0.0,Dapingian
Tripodus laevis,Dapingian,"2, 12, 113",0.0,Dapingian
K Ross 1968,Dapingian,"2, 12, 165",0.0,Dapingian
